user_id,age_group,activity_level,preferred_categories,like_probability,comment_probability,share_probability,session_length,videos_per_session,join_date
user_000172,young_adult,medium,"['Comedy', 'People & Blogs', 'Education']",0.10501362478223988,0.07897516104415045,0.0008405241837473765,10.949645157233403,4,2022-04-29
user_000173,adult,medium,"['Pets & Animals', 'Nonprofits & Activism', 'Entertainment']",0.2648378556395663,0.021703885520081827,0.033383302262006115,5.139127607241969,3,2020-10-24
user_000174,adult,medium,"['Pets & Animals', 'People & Blogs', 'Entertainment']",0.06514307105407088,0.021331323677341172,0.051056286682975564,4.096386499590353,3,2023-12-06
user_000175,adult,medium,"['Autos & Vehicles', 'Music', 'Science & Technology']",0.4992196074474872,0.07300731012161794,0.12944681747687367,3.057326837852747,6,2021-05-09
user_000176,adult,low,"['Travel & Events', 'Science & Technology', 'Music']",0.06429777982639358,0.11283509339839545,0.02918645849499259,6.720588793109885,3,2022-03-13
user_000177,young_adult,high,"['Science & Technology', 'People & Blogs', 'Travel & Events']",0.2947497471784515,0.08419511748974844,0.03319562560038908,6.878927739178421,4,2023-11-04
user_000178,adult,medium,"['People & Blogs', 'Travel & Events', 'Sports']",0.14774382199350009,0.06800836591451159,0.019380244114707103,1.5439621983893232,6,2021-02-16
user_000179,young_adult,medium,"['Education', 'Pets & Animals', 'Entertainment']",0.1735785687034727,0.02145568712565938,0.13919216255418773,52.15902568152462,4,2022-12-29
user_000180,young_adult,high,"['Comedy', 'People & Blogs', 'Sports']",0.46057073532298254,0.03660661931599725,0.051127086868327724,0.9049521295382751,5,2020-09-27
user_000181,young_adult,medium,"['Nonprofits & Activism', 'Entertainment', 'Science & Technology']",0.18907236573732877,0.3509934475600841,0.012888913031852061,9.69012218192562,2,2021-07-17
user_000182,young_adult,low,"['News & Politics', 'Pets & Animals', 'People & Blogs']",0.38202821373060425,0.1675841834583405,0.0391145931802923,1.6046426519255221,6,2021-12-06
user_000183,young_adult,low,"['News', 'Nonprofits & Activism', 'Comedy']",0.29239172443455075,0.28302449318475975,0.016234690740222404,34.22421281218472,5,2022-10-21
user_000184,teen,medium,"['News & Politics', 'Howto & Style', 'Sports']",0.21344272359194683,0.274904916907366,0.09560844147658526,12.222176710336276,6,2020-12-05
user_000185,young_adult,low,"['Science & Technology', 'Entertainment', 'Autos & Vehicles']",0.5991709914251011,0.108833348347742,0.06957129718497178,4.006603093782218,5,2021-09-22
user_000186,senior,low,"['Autos & Vehicles', 'Music', 'Pets & Animals']",0.5556352213633273,0.018199829565055697,0.111247595396975,2.7628807774581268,8,2023-02-26
user_000187,adult,medium,"['Nonprofits & Activism', 'Music', 'Education']",0.33173728340977343,0.3034805946198348,0.018654433768533568,5.08888871477736,4,2021-03-31
user_000188,adult,low,"['Travel & Events', 'Science & Technology', 'Music']",0.4871432502421858,0.3490689847002682,0.09363668892313205,41.6324490063136,5,2021-01-06
user_000189,adult,low,"['People & Blogs', 'Music', 'Pets & Animals']",0.23144432644726842,0.08165405102402051,0.022546852101656096,1.5659422992443175,4,2022-09-12
user_000190,young_adult,low,"['Science & Technology', 'Music', 'Pets & Animals']",0.5786190063147408,0.00565888910025557,0.07822174268787044,58.02996043864105,1,2021-09-22
user_000191,teen,high,"['Music', 'Comedy', 'Travel & Events']",0.3917299470575544,0.02451261582164292,0.047990871155387804,3.3029904274193718,5,2022-04-04
user_000192,young_adult,high,"['People & Blogs', 'Travel & Events', 'Science & Technology']",0.7857665179378494,0.09407190220486801,0.025750588702737335,107.13651822441308,5,2020-12-11
user_000193,young_adult,low,"['People & Blogs', 'Music', 'Autos & Vehicles']",0.10912099456747197,0.020624861743211834,0.01351101998542232,5.290155383735187,6,2022-04-17
user_000194,teen,medium,"['People & Blogs', 'Entertainment', 'Travel & Events']",0.4014291812289115,0.18580372265121797,0.02187149055079702,6.722887070472664,4,2022-04-26
user_000195,senior,low,"['People & Blogs', 'Travel & Events', 'Music']",0.287262053638272,0.16383725907831387,0.030364238803764515,47.512224707112495,3,2020-07-28
user_000196,adult,medium,"['Nonprofits & Activism', 'Education', 'Travel & Events']",0.4943926911395908,0.07749585551390557,0.017436293911769776,5.775519110237319,5,2022-07-28
user_000197,young_adult,medium,"['Autos & Vehicles', 'Entertainment', 'Comedy']",0.541640455756377,0.0031117619960634043,0.00023720943243799757,4.694368563782405,5,2022-07-05
user_000198,adult,medium,"['Nonprofits & Activism', 'Science & Technology', 'Education']",0.8649388773985729,0.030717829428438665,0.09118416181728362,32.034851400031705,6,2023-08-05
user_000199,young_adult,low,"['News', 'Science & Technology', 'Entertainment']",0.31028384849009877,0.029216537861947542,0.01517530473980184,11.801696567830977,1,2021-08-25
user_000200,teen,medium,"['Nonprofits & Activism', 'News & Politics', 'Autos & Vehicles']",0.4036840621649415,0.15357798355136643,0.007268707198325366,4.443479526745005,3,2023-01-28
user_000201,adult,medium,"['Nonprofits & Activism', 'Travel & Events', 'Howto & Style']",0.4782063651253475,0.2115039381732685,0.18778418945652206,9.295692680732849,4,2020-03-13
user_000202,adult,low,"['Travel & Events', 'People & Blogs', 'Autos & Vehicles']",0.24305960293632697,0.016382331395799206,0.0033808359715637396,14.676505844045169,2,2022-06-27
user_000203,senior,low,"['Music', 'People & Blogs', 'Travel & Events']",0.26410953931967973,0.010887765059557426,0.10878116637934701,5.6201042430668675,5,2021-02-26
user_000204,young_adult,low,"['Education', 'Science & Technology', 'Sports']",0.11954768868239513,0.13061974920976735,0.001850878812993368,27.607993779955965,9,2020-09-05
user_000205,young_adult,low,"['Entertainment', 'Comedy', 'Nonprofits & Activism']",0.4031675737816288,0.11518102632902726,0.022205277947065654,14.288446035164542,4,2022-11-21
user_000206,young_adult,high,"['News', 'Sports', 'Nonprofits & Activism']",0.5445385440880309,0.13429509557129807,0.012032276416657123,3.0978101504568847,6,2023-07-09
user_000207,young_adult,low,"['Travel & Events', 'News & Politics', 'Nonprofits & Activism']",0.16309327187100464,0.0024434525406783866,0.0761961460913445,2.6317661523443823,5,2022-12-01
user_000208,senior,low,"['Entertainment', 'Comedy', 'Autos & Vehicles']",0.3540721714132382,0.05515751693696477,0.009178979177158061,1.3725293869472635,2,2023-03-17
user_000209,adult,low,"['News & Politics', 'Autos & Vehicles', 'Education']",0.4138934261456481,0.09063880287935193,0.004987937586987749,3.2476250915933664,3,2021-08-08
user_000210,young_adult,medium,"['Travel & Events', 'Comedy', 'News']",0.06153591440132278,0.1400769293154107,0.021566143022973706,20.11877589912736,8,2023-03-10
user_000211,adult,low,"['News & Politics', 'Sports', 'Entertainment']",0.2317804770176959,0.27548574886075655,0.003979629933786962,1.835562992250777,5,2021-06-16
user_000212,adult,low,"['Travel & Events', 'Nonprofits & Activism', 'Pets & Animals']",0.49507600670178115,0.053577192841601756,0.11196406226487687,5.837419046977117,7,2021-06-20
user_000213,adult,high,"['People & Blogs', 'Science & Technology', 'Sports']",0.3612035901581645,0.014289712566358689,0.030763544127635514,5.181288496268652,4,2020-07-02
user_000214,young_adult,medium,"['News & Politics', 'Sports', 'Comedy']",0.25739952013986517,0.0009219754965207473,0.03294739038963741,5.832888610153803,8,2020-03-28
user_000215,senior,medium,"['Education', 'News & Politics', 'Entertainment']",0.25057484893437687,0.08317131120411342,0.17198762984448854,4.388546421547341,7,2023-09-03
user_000216,young_adult,medium,"['Nonprofits & Activism', 'Travel & Events', 'News']",0.28172084942822495,0.04355595005271742,0.08934646205845016,7.238684150054055,2,2020-08-17
user_000217,senior,medium,"['Nonprofits & Activism', 'News', 'People & Blogs']",0.5300157083389474,0.11009542233843023,0.03961360622120674,7.699266531258991,5,2023-08-16
user_000218,young_adult,medium,"['Pets & Animals', 'Howto & Style', 'Autos & Vehicles']",0.15149552094422267,0.0870679063441381,0.048121081929872266,2.6380175979666065,5,2020-10-11
user_000219,young_adult,high,"['Sports', 'People & Blogs', 'Howto & Style']",0.3907097515036651,0.2713998584459601,0.2199710304913351,19.077479264330822,5,2020-05-12
user_000220,senior,medium,"['Entertainment', 'Science & Technology', 'Travel & Events']",0.2610135499503647,0.04992981135448,0.01751444436093054,3.5837870495167268,9,2022-12-21
user_000221,adult,low,"['News', 'Comedy', 'Nonprofits & Activism']",0.24294722069075275,0.038356148841676846,0.010797020605619165,7.920985450865585,6,2023-04-20
user_000222,teen,low,"['News', 'Autos & Vehicles', 'Howto & Style']",0.4262287527410738,0.23863563355139217,0.09754825023848145,4.112758779913959,7,2020-06-19
user_000223,teen,medium,"['Autos & Vehicles', 'People & Blogs', 'Education']",0.38078421616941877,0.021629493123700917,0.04397272064815617,15.379879295075417,3,2021-10-01
user_000224,adult,medium,"['Entertainment', 'People & Blogs', 'Education']",0.514888420162387,0.05126057863391731,0.12390225332898999,5.586772294042016,5,2022-11-30
user_000225,adult,low,"['Comedy', 'Nonprofits & Activism', 'News & Politics']",0.062388237676846516,0.14150864388897694,0.0363341335919522,7.8943978463318,3,2022-01-24
user_000226,adult,medium,"['Nonprofits & Activism', 'Comedy', 'Science & Technology']",0.33274777604132727,0.040214955928695714,0.03994711384825854,4.804544819294008,1,2022-10-26
user_000227,young_adult,medium,"['Nonprofits & Activism', 'Autos & Vehicles', 'Education']",0.3776828455527068,0.044853868238943544,0.03221879118947352,9.118479240365488,5,2022-03-25
user_000228,young_adult,low,"['Science & Technology', 'People & Blogs', 'Howto & Style']",0.24482446442409134,0.2149353296503701,0.08056199558921853,5.743258963217959,4,2021-06-02
user_000229,young_adult,medium,"['News', 'Howto & Style', 'People & Blogs']",0.17003338988774597,0.333580530864571,0.007774186307625419,3.0701277947004493,8,2020-03-20
user_000230,adult,high,"['Music', 'Autos & Vehicles', 'Nonprofits & Activism']",0.3293084466689328,0.17319938230607498,0.029561226196544978,7.574585531830574,5,2023-11-14
user_000231,senior,low,"['News & Politics', 'Entertainment', 'Travel & Events']",0.10106417888086691,0.043502953957092964,0.2566060477510872,30.405229545513002,6,2020-08-10
user_000232,young_adult,medium,"['Pets & Animals', 'People & Blogs', 'Comedy']",0.2615358713723137,0.25124530418694957,0.0457234875464185,6.229233929689199,2,2021-04-12
user_000233,young_adult,low,"['Nonprofits & Activism', 'Sports', 'Howto & Style']",0.2450186450235761,0.06385319255641654,0.040149720483862276,6.437168363340307,3,2021-08-11
user_000234,adult,medium,"['Education', 'News', 'Sports']",0.15494340296278916,0.18856668045585462,0.06650682699267131,11.167196150763258,3,2020-01-11
user_000235,adult,low,"['Pets & Animals', 'Sports', 'Music']",0.13527585008887627,0.033623985641845794,0.002446597208939211,0.7821799590320136,4,2022-02-22
user_000236,senior,high,"['Comedy', 'Autos & Vehicles', 'People & Blogs']",0.24148516808347148,0.10993228758047342,0.0017326139884558727,12.238439957118572,3,2020-12-18
user_000237,young_adult,low,"['News', 'Education', 'Science & Technology']",0.28732618356809536,0.21238714215391152,0.024497511288605257,5.353864459066166,1,2020-01-14
user_000238,adult,low,"['Autos & Vehicles', 'People & Blogs', 'Music']",0.11106619016354083,0.08932353566328606,0.11989349805063963,2.5972949882852463,8,2022-05-27
user_000239,teen,medium,"['Entertainment', 'Travel & Events', 'Music']",0.2752664344601834,0.050864174963503504,0.01732367059043085,4.765419060472205,3,2023-01-08
user_000240,young_adult,low,"['Nonprofits & Activism', 'Science & Technology', 'Travel & Events']",0.24402774248073594,0.12008019200851607,0.029833165010824236,18.149974583271707,5,2022-02-18
user_000241,senior,medium,"['News', 'Science & Technology', 'Howto & Style']",0.15378310167637477,0.09508375645469824,0.008085150515713322,17.545972536755926,6,2023-11-06
user_000242,senior,low,"['Pets & Animals', 'Music', 'News & Politics']",0.6945650818890275,0.11140057225835064,0.022463452846376637,3.4434116318189583,6,2021-04-04
user_000243,young_adult,medium,"['News', 'Howto & Style', 'Education']",0.20876141957900615,0.09119448368416169,0.15751119009802023,5.249738048074585,3,2021-08-16
user_000244,young_adult,medium,"['Music', 'Autos & Vehicles', 'News']",0.32604046719380464,0.22683895580995198,0.0450957218771743,3.451596089624752,6,2023-01-05
user_000245,senior,medium,"['News', 'Comedy', 'Autos & Vehicles']",0.24097341106620726,0.08303572280422729,0.0025139630005339268,41.35341880792206,2,2023-03-22
user_000246,teen,low,"['People & Blogs', 'Nonprofits & Activism', 'News & Politics']",0.20039768437375619,0.12780095386423146,0.1976352861883756,14.594357796004468,6,2023-11-11
user_000247,adult,medium,"['Pets & Animals', 'Howto & Style', 'Entertainment']",0.3564590183029882,0.0007683967164445733,0.08839044421357456,1.6630941092517348,5,2022-04-21
user_000248,adult,low,"['Entertainment', 'Travel & Events', 'Sports']",0.6351837887037857,0.0966459119790765,0.047693475623846106,16.142586368082988,4,2022-11-12
user_000249,adult,low,"['Nonprofits & Activism', 'People & Blogs', 'News']",0.2930990674380786,0.01294176575003299,0.051864411648736175,2.11738039187314,6,2021-09-10
user_000250,adult,low,"['Music', 'Pets & Animals', 'Education']",0.2326490624561441,0.1203660653725417,0.037886969676472544,5.99496578929628,6,2020-10-08
user_000251,teen,medium,"['Science & Technology', 'Entertainment', 'Sports']",0.25662126422134346,0.04928147354343832,0.0848313227084871,5.648402874474035,9,2022-09-15
user_000252,young_adult,low,"['Autos & Vehicles', 'Sports', 'Science & Technology']",0.3761829048345133,0.14934481998737986,0.023052217359479845,2.519350988772399,5,2020-05-18
user_000253,teen,medium,"['Autos & Vehicles', 'News', 'Entertainment']",0.11402592082335619,0.06391678767965937,0.025647484894473865,3.886459607625398,5,2021-12-22
user_000254,senior,medium,"['Entertainment', 'Pets & Animals', 'Howto & Style']",0.48445282472032236,0.0413857103708225,0.02538694802806701,9.317675451958127,2,2023-04-22
user_000255,adult,low,"['Travel & Events', 'Science & Technology', 'Pets & Animals']",0.23333924952761384,0.06504181372482008,0.042676737270128565,11.120067387936345,3,2021-03-03
user_000256,young_adult,low,"['Howto & Style', 'Music', 'Pets & Animals']",0.06420127502185752,0.09667384399619965,6.397777991262092e-05,2.6212075692100636,4,2023-05-11
user_000257,adult,high,"['Pets & Animals', 'News', 'Education']",0.11451734878404819,0.1456886908249799,0.04203467917888876,4.206027095677852,4,2022-09-14
user_000258,teen,medium,"['Autos & Vehicles', 'Travel & Events', 'Education']",0.1840510884877972,0.1781428338932952,0.005384024189826335,2.5668446891308343,3,2023-01-08
user_000259,adult,low,"['Music', 'Travel & Events', 'Autos & Vehicles']",0.29594308377640444,0.09312133853383496,0.03736287836211209,17.495868303065155,11,2020-03-19
user_000260,senior,medium,"['Music', 'Travel & Events', 'News']",0.06916186604386505,0.05026072766226399,0.017900768382334294,26.584605399525163,1,2022-03-20
user_000261,adult,medium,"['Education', 'Science & Technology', 'News & Politics']",0.24220275415138207,0.13075118319992707,0.04644207078777898,14.97273641181097,3,2020-08-27
user_000262,adult,low,"['People & Blogs', 'Science & Technology', 'Howto & Style']",0.48819578822555837,0.03521420734648691,0.09261609070398329,2.1542097379753677,6,2022-11-15
user_000263,adult,medium,"['Entertainment', 'Science & Technology', 'Education']",0.19639232316728122,0.39558893588638083,0.0012961558812718899,1.6860484453785025,3,2023-09-29
user_000264,young_adult,low,"['Music', 'People & Blogs', 'Travel & Events']",0.35298602808757007,0.10212177329515182,0.01542531510229339,25.763868047045918,8,2021-09-29
user_000265,young_adult,medium,"['Travel & Events', 'Nonprofits & Activism', 'Music']",0.16282343972008415,0.1069207469421913,0.015638293574476637,10.183409313163784,5,2022-08-23
user_000266,senior,medium,"['Howto & Style', 'Comedy', 'People & Blogs']",0.14142994119464955,0.07531863112077163,0.03263602975932324,1.148567541018573,4,2021-08-07
user_000267,young_adult,medium,"['Science & Technology', 'Sports', 'Nonprofits & Activism']",0.08917802443759817,0.06482533891030363,0.08162533201330235,13.195380932695878,8,2021-09-28
user_000268,senior,low,"['Entertainment', 'Comedy', 'Science & Technology']",0.6451421486050889,0.009790627691238032,0.04660882344770878,0.8144075417290896,4,2022-07-01
user_000269,adult,high,"['News & Politics', 'Howto & Style', 'Travel & Events']",0.4783886081263876,0.25356712527069575,0.004312134723502319,5.816738999403507,2,2023-03-20
user_000270,adult,medium,"['Nonprofits & Activism', 'Sports', 'Comedy']",0.35392549464204115,0.03053228487978091,0.07926745580250553,1.997266423674999,2,2023-04-13
user_000271,teen,medium,"['Music', 'Howto & Style', 'News']",0.4509939487709603,0.018486931635117443,0.039279635930701454,27.610525735076394,3,2021-01-31
user_000272,senior,low,"['Entertainment', 'Howto & Style', 'Science & Technology']",0.060375568002914576,0.03374297570218047,0.0210492005342958,16.814341484478987,3,2021-12-03
user_000273,young_adult,medium,"['Entertainment', 'People & Blogs', 'Education']",0.1744460434453125,0.03571903189873729,0.024492569124663147,22.485426065837103,3,2022-03-30
user_000274,teen,low,"['Howto & Style', 'News', 'Sports']",0.1872508461557514,0.02051394066724155,0.0015356987372857189,5.981685491181421,7,2021-05-08
user_000275,teen,low,"['News', 'Science & Technology', 'News & Politics']",0.18656097400338711,0.09053412914059411,0.05411285915000909,12.078723433579803,4,2023-10-08
user_000276,adult,low,"['Travel & Events', 'Science & Technology', 'Nonprofits & Activism']",0.2184936405270529,0.024332304319622963,0.11579624935960457,6.499573241004849,3,2020-05-18
user_000277,teen,low,"['Education', 'Comedy', 'Sports']",0.43883703315363404,0.03916654449578849,0.02152691452202798,14.256331178818433,4,2021-03-21
user_000278,young_adult,low,"['Nonprofits & Activism', 'Entertainment', 'News']",0.2892043318904266,0.023279597346225592,0.17247236219686288,32.96701343947262,3,2021-10-08
user_000279,young_adult,high,"['Autos & Vehicles', 'Nonprofits & Activism', 'Music']",0.08885506281949682,0.10677864420507924,0.17614415801867525,13.042118478883701,2,2022-08-17
user_000280,young_adult,medium,"['News', 'Travel & Events', 'Science & Technology']",0.12020728547069395,0.011556776593073451,0.05512233203134082,18.74896967491234,7,2020-01-30
user_000281,young_adult,medium,"['Education', 'News', 'Sports']",0.03850665957237996,0.12496755307798248,0.04505009335295824,3.613869378055112,8,2023-02-21
user_000282,young_adult,high,"['Entertainment', 'Science & Technology', 'People & Blogs']",0.2354080376230207,0.027054117040119008,0.03947247949704975,9.44078057072146,6,2020-08-16
user_000283,young_adult,low,"['Entertainment', 'Howto & Style', 'Education']",0.35801585251195595,0.2219869465944198,0.06662293657995469,14.610543254497383,9,2020-01-06
user_000284,young_adult,medium,"['Travel & Events', 'Howto & Style', 'Science & Technology']",0.35614785132999555,0.07721262135126825,0.08243157204631389,4.956004956362072,1,2023-06-26
user_000285,teen,medium,"['News & Politics', 'Sports', 'Comedy']",0.05438792473283717,0.3851662821884792,0.12173404004838563,10.764566450948466,8,2022-07-21
user_000286,senior,low,"['Nonprofits & Activism', 'Autos & Vehicles', 'Music']",0.18252900088486196,0.04718368118793925,0.009003571649617771,3.4273295185540777,2,2023-09-26
user_000287,teen,medium,"['Music', 'Pets & Animals', 'Entertainment']",0.2027564986454772,0.07663318729263939,0.019194394150986036,22.97134502872899,2,2021-12-06
user_000288,young_adult,low,"['Nonprofits & Activism', 'Comedy', 'News & Politics']",0.1666877242737617,0.0012259975419226163,0.11275505209114597,11.714470417168101,10,2021-07-20
user_000289,teen,high,"['Sports', 'Nonprofits & Activism', 'Science & Technology']",0.35236965177896423,0.21277100876873792,0.020360238643006203,2.714710575837484,4,2020-03-30
user_000290,young_adult,medium,"['Science & Technology', 'Entertainment', 'Music']",0.1365312891698778,0.1228076348515482,0.03470054892643331,0.8578928488838923,6,2020-12-30
user_000291,adult,high,"['Travel & Events', 'News', 'Nonprofits & Activism']",0.44452164760997975,0.037127866125296206,0.04655480114319769,6.762927006145878,8,2021-01-21
user_000292,adult,medium,"['Entertainment', 'Nonprofits & Activism', 'Travel & Events']",0.21475641754949,0.05010388387355227,0.00037613470823524706,2.6459082089819734,3,2020-02-20
user_000293,young_adult,medium,"['Sports', 'Music', 'Science & Technology']",0.6392474977021104,0.027980938779459577,0.020765946738897725,84.87857641868396,8,2022-01-06
user_000294,adult,medium,"['Pets & Animals', 'News & Politics', 'Education']",0.28768604862620906,0.11468315323244055,0.04561022043207938,22.711970568293548,6,2021-12-02
user_000295,young_adult,low,"['Nonprofits & Activism', 'Science & Technology', 'Autos & Vehicles']",0.08364830380448468,0.272732564845065,0.010516114132089445,19.04505649862472,4,2020-09-05
user_000296,young_adult,low,"['Autos & Vehicles', 'People & Blogs', 'Education']",0.3296843090374329,0.04191446037047063,0.0008468339238437147,6.423841460716037,6,2021-12-31
user_000297,young_adult,low,"['Comedy', 'News & Politics', 'Howto & Style']",0.10032659530259358,0.009032971055991436,0.005015917598388276,4.8678967264531,5,2021-08-31
user_000298,young_adult,medium,"['News', 'Education', 'Pets & Animals']",0.027599379492923033,0.16723734073850258,0.06030584725534643,12.647742042866774,3,2022-10-04
user_000299,young_adult,low,"['Autos & Vehicles', 'Music', 'News & Politics']",0.3823386144076713,0.12448329339910263,0.041719102222740174,11.127510730258525,5,2020-03-29
user_000300,young_adult,low,"['Music', 'Nonprofits & Activism', 'Howto & Style']",0.23817368067249028,0.0607313988885637,0.10925557032494977,10.321308696608043,2,2023-03-21
user_000301,teen,high,"['Science & Technology', 'Sports', 'Entertainment']",0.3995723093604895,0.06330202593856554,0.007514667434234307,8.818554856707852,6,2020-11-10
user_000302,adult,high,"['Travel & Events', 'People & Blogs', 'Nonprofits & Activism']",0.2572653293114135,0.03156771238374693,0.04971349133859795,29.88312861224122,6,2022-10-10
user_000303,adult,medium,"['News & Politics', 'Pets & Animals', 'Entertainment']",0.25881406629093257,0.08078941873999738,0.003466015623279604,4.31801108239815,2,2021-01-01
user_000304,adult,high,"['Sports', 'Autos & Vehicles', 'Science & Technology']",0.4342470349913271,0.09221023891100806,0.05852521194469701,9.02199928533746,5,2020-03-01
user_000305,young_adult,low,"['Comedy', 'Pets & Animals', 'Science & Technology']",0.3434488980823595,0.045561480084903,0.2739910611412241,3.7519833279127828,10,2022-12-12
user_000306,young_adult,high,"['Education', 'Science & Technology', 'Autos & Vehicles']",0.15947271334075444,0.09642835107398996,0.0333544119741653,5.14176891073762,4,2022-06-12
user_000307,young_adult,low,"['Comedy', 'Sports', 'Music']",0.6915522433173547,0.12992011428431227,0.09113767238152681,9.039285324002977,10,2022-08-17
user_000308,senior,low,"['People & Blogs', 'Sports', 'Howto & Style']",0.20839435717588348,0.12516050967450784,0.044276270642572044,40.45276149017851,7,2022-03-04
user_000309,young_adult,low,"['People & Blogs', 'Entertainment', 'Pets & Animals']",0.38489481115113455,0.1619140012521861,0.015820960511164675,6.122050714440094,4,2021-09-18
user_000310,young_adult,low,"['News', 'Travel & Events', 'Education']",0.18068629799816396,0.10904051884136175,0.047795040814362935,8.168264697989974,6,2022-05-01
user_000311,senior,high,"['News & Politics', 'Pets & Animals', 'Sports']",0.2020022664963187,0.1704531410864871,0.0666882865821848,39.90877146784435,2,2021-12-25
user_000312,adult,low,"['Travel & Events', 'Science & Technology', 'Nonprofits & Activism']",0.1248291940292172,0.03098230147113612,0.08138668176935519,3.12777179046594,7,2020-11-16
user_000313,adult,medium,"['People & Blogs', 'Comedy', 'Sports']",0.18001362740398452,0.0991337269026565,0.02729967015929462,78.98731743734399,8,2022-01-07
user_000314,adult,low,"['News', 'Music', 'Nonprofits & Activism']",0.32909690263514213,0.036388940872979836,0.06185535227635403,5.546652489080351,8,2020-11-04
user_000315,adult,high,"['Music', 'Travel & Events', 'Autos & Vehicles']",0.363408807064378,0.15480423888349093,0.08132773760053068,26.65015505620401,4,2023-03-22
user_000316,adult,medium,"['Travel & Events', 'News & Politics', 'Comedy']",0.32594817361003214,0.14264805598369693,0.02002531495990071,3.588668459491065,5,2022-02-07
user_000317,young_adult,low,"['Sports', 'Comedy', 'Pets & Animals']",0.10079080886657169,0.015442164427374838,0.01557346842537219,16.5644868339192,9,2020-10-02
user_000318,adult,low,"['Comedy', 'Autos & Vehicles', 'News']",0.32967741231266545,0.11629022585402927,0.012387830835704838,3.1250009781181163,6,2022-09-25
user_000319,teen,medium,"['Pets & Animals', 'Sports', 'Music']",0.5855698676173261,0.22568098847085216,0.005249881263333528,25.25076747226296,2,2020-09-29
user_000320,teen,low,"['Comedy', 'Nonprofits & Activism', 'Music']",0.32991552277142133,0.01785222778549726,0.0023739336789790027,8.423750863005763,4,2022-07-26
user_000321,young_adult,low,"['People & Blogs', 'News & Politics', 'Science & Technology']",0.5666160298030876,0.01617377353122061,0.0030199547816904893,3.7464192665875333,2,2021-07-29
user_000322,young_adult,medium,"['Howto & Style', 'Autos & Vehicles', 'Education']",0.06640881702888576,0.15416927531841804,0.09452472063744743,13.975299570931037,6,2020-03-15
user_000323,young_adult,low,"['Comedy', 'Education', 'Nonprofits & Activism']",0.33350088411195233,0.061503123135067284,0.017460161814168294,0.8582039397196315,2,2023-02-01
user_000324,young_adult,low,"['Comedy', 'Entertainment', 'Science & Technology']",0.370545789340737,0.1615061885959827,0.013640376489115919,6.969694943529207,9,2021-02-06
user_000325,adult,high,"['Pets & Animals', 'Howto & Style', 'Comedy']",0.3393904446104721,0.027601348915668903,0.01737786592855596,6.020096582548167,8,2020-03-23
user_000326,young_adult,medium,"['Pets & Animals', 'News & Politics', 'Autos & Vehicles']",0.4478242899275046,0.060554290060887944,0.18364197137691501,2.664623207040332,1,2020-06-08
user_000327,adult,low,"['Sports', 'Pets & Animals', 'Music']",0.4353781502948919,0.0672988503156411,0.00970768158683282,2.4331190243240464,2,2020-04-17
user_000328,adult,medium,"['People & Blogs', 'Nonprofits & Activism', 'News & Politics']",0.243881428454857,0.08000844681895734,0.07147299687339277,17.94627126060058,4,2020-06-04
user_000329,young_adult,medium,"['Sports', 'Comedy', 'News']",0.2788739314507413,0.15818339034344886,0.02388736905874764,10.610635696216708,2,2021-08-21
user_000330,teen,high,"['Music', 'Entertainment', 'Science & Technology']",0.4976381033357634,0.042786586821695866,0.09743871357188894,12.001320973167672,6,2021-01-09
user_000331,adult,low,"['Comedy', 'Entertainment', 'News']",0.5628800328980544,0.05906961014511204,0.01827281319065039,17.093034628932827,3,2023-02-26
user_000332,young_adult,low,"['Travel & Events', 'Science & Technology', 'Sports']",0.08744597749947743,0.007830379507709364,0.019271110942832806,6.10093990155381,3,2021-09-16
user_000333,young_adult,high,"['Howto & Style', 'Comedy', 'News & Politics']",0.29154180699862364,0.10394987447989995,0.0023222932366760416,8.311072233843781,3,2023-03-31
user_000334,adult,medium,"['Howto & Style', 'Sports', 'Science & Technology']",0.2011133846852816,0.020905500586567267,0.02492727894784382,66.26107466231602,2,2021-09-25
user_000335,young_adult,high,"['Travel & Events', 'News', 'Entertainment']",0.20471396538892314,0.007515931316187474,0.0034120824523864728,2.547109013958522,8,2022-11-21
user_000336,adult,medium,"['Comedy', 'Nonprofits & Activism', 'Howto & Style']",0.28578704425632734,0.2540475249230351,0.004318215378491518,5.819692340776626,9,2021-03-04
user_000337,teen,high,"['Howto & Style', 'Music', 'Education']",0.29910134405876815,0.06450280474562371,0.05064670579019849,11.542230316441655,4,2020-01-11
user_000338,young_adult,low,"['Entertainment', 'Nonprofits & Activism', 'News & Politics']",0.20448395039774242,0.23316398598224966,0.13374724957184633,26.821479795523008,4,2020-11-24
user_000339,adult,medium,"['Sports', 'Entertainment', 'Comedy']",0.11090199075112395,0.1480730368797706,0.005436031437597664,4.832570116134878,7,2021-05-07
user_000340,teen,medium,"['Howto & Style', 'Entertainment', 'Music']",0.5982909578262045,0.18437700059463105,0.01716351427257082,14.079077122211537,6,2021-01-16
user_000341,adult,low,"['Howto & Style', 'Entertainment', 'Science & Technology']",0.29529115737996897,0.02136021590474776,0.0038241570764624452,7.111945242300838,5,2023-08-28
user_000342,senior,low,"['Entertainment', 'News & Politics', 'Pets & Animals']",0.22499066829204958,0.21701915436944702,0.044146162312365525,76.73028634582468,5,2022-01-27
