user_id,video_id,interaction_types,timestamp,watch_time_seconds,watch_time_ratio,engagement_strength,device_type,session_id
user_000149,AJCkmFnWA4s,"view,like",2024-03-03 06:34:17,97.8,0.575,0.83,mobile,session_7734326
user_000149,7mp2fwFcshA,"view,like",2023-07-13 16:03:00,79.6,0.384,0.754,desktop,session_6737061
user_000149,wcFT49V270w,"view,like",2024-08-31 12:48:31,227.9,0.548,0.819,mobile,session_1771784
user_000149,zlKkyKw7xfw,"view,like",2024-09-05 13:54:20,273.7,0.715,0.886,mobile,session_6431212
user_000149,9bKbhLtgcNc,"view,like",2024-03-25 08:30:26,235.4,0.591,1.137,desktop,session_5186630
user_000149,2JLZ-ycl710,"view,comment",2024-01-18 10:34:49,47.6,0.136,0.655,mobile,session_3635837
user_000149,mx7Yv0zAtAk,"view,like",2024-12-01 03:48:17,47.7,0.387,0.755,tablet,session_4299953
user_000149,9Q10HCcHtpY,view,2024-02-03 22:15:50,44.5,0.35,0.74,desktop,session_7791691
user_000149,HLdt8lcSqsM,"view,like,comment",2023-08-05 20:34:16,26.8,0.11,0.944,desktop,session_1334699
user_000149,ijy-DGWS-fQ,view,2025-04-04 04:15:59,147.3,0.412,0.465,mobile,session_9417108
user_000149,1aJO2VkfZiY,view,2023-10-04 01:57:59,37.5,0.134,0.354,mobile,session_8287829
user_000149,kCGKcmu9Pho,"view,like,share",2023-08-20 14:48:45,236.8,0.485,1.094,mobile,session_1898235
user_000149,sZDvg03saDA,"view,like",2025-04-17 18:41:09,93.1,0.328,0.731,desktop,session_7646682
user_000149,yZVyZN2kZKY,"view,like,comment",2024-08-31 21:52:03,91.6,0.506,1.102,mobile,session_3287922
user_000149,CZcVqQluNqU,view,2023-08-27 21:21:09,147.5,0.33,0.432,desktop,session_1139300
user_000149,qZ_ozYF3eug,"view,like",2025-04-02 11:44:52,24.4,0.203,0.681,mobile,session_2091587
user_000149,yE1vy3JnftM,view,2024-05-11 23:30:11,163.4,0.497,0.799,desktop,session_9833783
user_000150,ezu083rBXs0,view,2024-09-01 09:55:31,123.1,0.376,0.751,tablet,session_2391481
user_000150,hwNn7VlnczQ,view,2023-08-20 07:55:15,71.7,0.192,0.377,mobile,session_4725753
user_000150,9GXE4Z7qkmA,view,2024-12-31 13:16:26,64.7,0.379,0.451,mobile,session_8981033
user_000150,RpcntqWGzAg,view,2024-11-15 16:17:39,177.2,0.512,0.505,mobile,session_6379643
user_000150,z3YPGJokEno,view,2024-06-09 12:28:46,116.7,0.561,0.524,desktop,session_4994980
user_000150,yVhpvBgKCgc,"view,like",2025-05-23 08:47:04,82.8,0.45,0.78,mobile,session_8001928
user_000150,yvf0HOswcPk,view,2025-03-20 20:19:53,80.0,0.435,0.474,mobile,session_5741387
user_000150,iHil5m6L0to,view,2025-04-04 18:18:33,157.3,0.56,0.824,desktop,session_8295279
user_000150,cXNkUHW6ttU,view,2023-10-31 19:14:44,47.1,0.344,0.437,mobile,session_1654442
user_000150,z4lRJPx6pX0,"view,comment",2024-12-22 04:53:00,81.1,0.486,0.794,desktop,session_2832837
user_000150,d9ZKYP2EK5A,view,2023-06-28 00:10:27,54.4,0.195,0.378,desktop,session_7029863
user_000150,KimevNRWNV4,view,2024-04-25 08:27:09,168.6,0.57,0.828,desktop,session_8110525
user_000150,mbWG11O3-ks,"view,comment",2024-08-22 06:56:56,115.7,0.57,0.828,mobile,session_3931540
user_000150,y0eQ6TPsPY8,"view,comment",2024-02-01 05:20:45,91.4,0.622,0.849,desktop,session_2365686
user_000150,xX6eSLM7ef4,view,2024-07-05 12:42:01,195.2,0.817,0.627,desktop,session_9806685
user_000150,xhNkjaNQmYk,view,2023-07-27 08:47:37,110.3,0.276,0.71,mobile,session_5723204
user_000150,YO4G6bBEfsw,view,2024-10-17 23:26:08,94.7,0.718,0.587,tablet,session_4856427
user_000150,LVmUIqNKPew,view,2024-12-29 17:55:41,145.7,0.365,0.446,tablet,session_4096543
user_000150,ijy-DGWS-fQ,view,2024-09-01 19:07:53,149.2,0.417,0.467,mobile,session_4093696
user_000150,HKm5Ax0EfWg,view,2024-02-16 23:36:53,114.6,0.651,0.561,tablet,session_6952508
user_000150,pOBbo208f5U,view,2024-10-31 19:48:00,159.8,0.484,0.494,mobile,session_5783775
user_000150,PhsRrmq1YRI,view,2024-12-01 01:32:29,76.3,0.276,0.71,mobile,session_2162139
user_000150,mLkET5LSFTE,view,2024-07-22 21:07:00,19.5,0.157,0.663,mobile,session_8502213
user_000150,Yaxc9nAvOD4,view,2024-09-13 08:42:10,168.5,0.352,0.441,desktop,session_6401605
user_000150,w-3xrMKdXBs,"view,share",2023-10-02 18:15:22,119.4,0.39,0.756,mobile,session_5468906
user_000150,8tRxmyznFvQ,view,2023-09-17 11:08:29,255.1,0.727,0.591,mobile,session_4592895
user_000150,sqfDnCME350,view,2024-06-14 15:36:26,94.4,0.331,0.432,mobile,session_9736096
user_000150,qpBoMZ8mAiQ,view,2024-05-07 09:10:59,16.6,0.093,0.337,tablet,session_5702601
user_000150,Ctexu_Rf_2M,"view,comment",2023-09-11 22:53:44,66.2,0.433,0.773,mobile,session_4907508
user_000150,H5DQF1MCPZI,view,2024-11-04 20:28:17,77.7,0.563,0.525,desktop,session_1013555
user_000151,OiS5rleK-F0,view,2024-12-23 09:13:42,127.8,0.578,0.831,mobile,session_1026606
user_000151,v2950fRoDs0,view,2023-12-01 15:03:02,75.6,0.568,0.527,mobile,session_1437539
user_000151,uuzCB0gt8kM,view,2024-12-03 07:21:52,71.8,0.41,0.464,mobile,session_7491411
user_000151,wF2J3IRCd58,view,2023-06-13 13:06:37,77.4,0.25,0.4,mobile,session_7174738
user_000151,pOBbo208f5U,view,2023-07-31 21:58:26,211.3,0.64,0.556,desktop,session_9485446
user_000151,MFBQjYFNLw0,view,2024-05-28 18:55:47,214.1,0.649,0.559,mobile,session_9046586
user_000151,AJCkmFnWA4s,view,2025-05-18 14:58:06,92.1,0.542,0.517,tablet,session_7650155
user_000151,7p6Ywa7EB04,view,2024-01-18 04:26:56,79.8,0.187,0.375,mobile,session_7557037
user_000151,oUL4nMHdrwM,view,2023-07-25 08:31:14,323.6,0.744,0.598,mobile,session_4639449
user_000151,6oX4unjn8hE,view,2023-12-14 22:57:33,137.2,0.553,0.521,tablet,session_1872225
user_000151,1sdTxz94FFw,view,2025-01-15 11:48:14,53.9,0.188,0.375,mobile,session_1841441
user_000151,qYk0KzNLjDI,view,2023-10-05 20:17:18,168.5,0.484,0.794,mobile,session_2878784
user_000151,KimevNRWNV4,view,2024-10-24 22:05:02,115.8,0.391,0.756,desktop,session_7473210
user_000152,6oX4unjn8hE,view,2023-09-30 03:52:43,176.2,0.71,0.584,desktop,session_6342232
user_000152,qYk0KzNLjDI,view,2023-07-05 18:15:38,128.3,0.369,0.447,mobile,session_4534286
user_000152,mMeDsvxz5BA,view,2023-07-24 11:50:48,51.4,0.35,0.44,mobile,session_4465737
user_000152,s8CuBT-MDYE,view,2024-05-10 18:08:59,146.4,0.427,0.471,mobile,session_1754358
user_000153,yYXC0qRgH20,"view,like",2024-11-12 01:17:35,181.7,0.455,1.082,mobile,session_1860191
user_000153,MFBQjYFNLw0,"view,like",2023-12-04 21:38:15,140.8,0.427,0.771,desktop,session_5210328
user_000153,8tRxmyznFvQ,view,2024-05-20 21:02:14,82.6,0.235,0.394,tablet,session_3100233
user_000153,tD8GJldUl-4,view,2025-02-13 12:02:52,46.7,0.133,0.353,mobile,session_6429024
user_000153,qYk0KzNLjDI,"view,like",2023-07-27 15:44:20,94.5,0.272,1.009,desktop,session_8071075
user_000153,wpCZbl4WaDo,view,2025-04-22 02:28:47,36.4,0.298,0.419,mobile,session_5121018
user_000154,X0BYjAsMxss,view,2024-03-29 21:19:43,72.9,0.279,0.412,tablet,session_7603448
user_000154,kuQdKwof1Bk,"view,comment",2024-11-17 07:36:57,35.6,0.131,0.952,mobile,session_4967112
user_000154,EdIjwvd-XYw,"view,like",2023-12-16 04:06:28,27.2,0.125,0.95,mobile,session_3488177
user_000154,uuzCB0gt8kM,"view,like",2025-05-09 13:43:20,147.3,0.842,1.237,mobile,session_1971922
user_000154,oUL4nMHdrwM,view,2025-01-08 08:29:53,259.3,0.596,0.838,mobile,session_8460388
user_000154,ywyWULfwE74,view,2024-09-14 17:25:38,72.8,0.334,0.434,desktop,session_4026989
user_000154,Jns1_Pc7EEA,view,2023-06-01 12:18:53,106.2,0.251,0.7,mobile,session_4053477
user_000154,Mz0qtfXeCZs,"view,share",2025-04-19 05:27:24,14.2,0.053,0.921,mobile,session_9775274
user_000154,mx7Yv0zAtAk,view,2023-08-26 06:33:23,65.6,0.534,0.813,mobile,session_7011908
user_000154,pOBbo208f5U,view,2025-02-11 16:02:40,170.0,0.515,0.506,desktop,session_1786449
user_000154,pjKHUc8CZ0g,"view,like",2024-11-06 15:18:53,294.0,0.625,0.85,mobile,session_8659825
user_000154,fcPakT4ECyk,"view,like",2024-12-12 21:33:50,161.2,0.48,1.092,desktop,session_9924098
user_000154,yvf0HOswcPk,view,2024-12-16 03:04:56,74.0,0.402,0.761,desktop,session_4750601
user_000154,viq-Tn_w1MM,"view,comment",2025-01-04 16:56:30,122.8,0.425,1.07,mobile,session_4966918
user_000154,Pgbfbsf40Ws,"view,like",2024-08-02 19:37:15,44.2,0.251,1.0,mobile,session_2549309
user_000154,mbWG11O3-ks,view,2025-01-25 07:44:48,65.9,0.325,0.73,mobile,session_9610987
user_000154,cKEOpX4isuE,"view,comment",2023-10-11 17:15:35,117.5,0.552,0.821,mobile,session_9283550
user_000154,Wi63l8M75HE,"view,like",2025-03-07 12:02:40,95.2,0.509,0.804,desktop,session_3563122
user_000155,rjPWhnHIEUA,view,2025-04-23 15:35:21,13.0,0.09,0.636,desktop,session_6549193
user_000155,pRrc0B9FlOU,view,2025-05-20 20:58:14,45.0,0.229,0.391,desktop,session_8822304
user_000155,RmWHKqjG_vQ,view,2024-08-06 06:09:32,226.4,0.627,0.851,mobile,session_3405448
user_000155,xBDWct-2mnY,"view,like",2025-01-22 11:59:04,54.6,0.366,0.747,mobile,session_2049929
user_000155,Mz0qtfXeCZs,"view,like",2024-12-26 15:06:06,63.7,0.239,0.695,mobile,session_8415887
user_000155,EQhLO7NZmZk,view,2025-05-19 06:39:38,227.8,0.479,0.791,desktop,session_8820397
user_000155,sZDvg03saDA,view,2024-03-01 23:20:32,130.3,0.459,0.783,desktop,session_8171311
user_000155,jqK7MmsATeM,view,2024-03-31 14:50:07,47.6,0.289,0.415,mobile,session_8156150
user_000155,om80E5pOkQM,"view,comment",2024-11-26 15:27:25,139.7,0.561,1.124,mobile,session_3739057
user_000155,2JLZ-ycl710,view,2024-05-07 11:03:13,251.0,0.719,0.888,mobile,session_2756222
user_000155,CZcVqQluNqU,view,2025-01-24 03:29:11,328.2,0.734,0.594,desktop,session_4998224
user_000155,yE1vy3JnftM,view,2024-02-06 03:00:30,54.2,0.165,0.366,desktop,session_7758456
user_000155,FTwDVMUysfk,view,2024-01-16 10:11:18,182.0,0.428,0.471,tablet,session_7575443
user_000155,LVmUIqNKPew,view,2024-09-29 19:12:38,247.6,0.62,0.848,mobile,session_2878072
user_000155,KzZ9hNuWfAY,view,2023-11-20 03:13:52,194.1,0.505,0.502,mobile,session_7047568
user_000155,yyMFVp5Ut0Y,view,2023-11-10 04:24:56,233.7,0.472,0.789,mobile,session_1744371
user_000156,rRZrp13w7ic,"view,share",2024-04-22 06:15:25,179.7,0.583,0.833,mobile,session_4831541
user_000156,idie66aX9qM,view,2024-07-08 13:22:19,168.8,0.349,0.439,desktop,session_9545778
user_000156,rgkJiQbfE8Q,view,2024-11-09 07:20:58,173.4,0.513,0.505,desktop,session_9743206
user_000156,1aJO2VkfZiY,view,2025-03-25 07:58:25,121.6,0.436,0.474,desktop,session_3355186
user_000156,QY4cgYNUOdI,"view,like",2024-08-24 15:34:56,115.4,0.245,0.698,mobile,session_3192266
user_000156,Sf8WBuXclVU,view,2024-07-27 03:33:58,120.0,0.498,0.499,mobile,session_2946430
user_000156,KimevNRWNV4,"view,like,share",2024-08-25 20:43:44,113.1,0.382,1.053,desktop,session_8349817
user_000156,Cwsba0yb_dc,"view,comment,share",2024-02-19 05:22:41,151.9,0.618,1.147,tablet,session_7934096
user_000156,cXNkUHW6ttU,view,2024-01-07 08:20:44,84.7,0.618,0.547,desktop,session_4574056
user_000156,kJZb3vFfp3U,"view,like,comment",2025-01-14 19:31:55,90.2,0.654,1.161,desktop,session_6486205
user_000156,ze_1aoKAioE,"view,share",2024-01-09 08:48:27,41.1,0.105,0.942,tablet,session_1461025
user_000156,pRrc0B9FlOU,view,2024-07-28 23:41:28,18.2,0.093,0.337,mobile,session_8874721
user_000156,ui_r92Li-Gc,view,2025-05-23 11:08:10,53.0,0.134,0.354,mobile,session_3874000
user_000156,cT6hNPugRQQ,"view,share",2025-05-03 19:14:48,136.4,0.439,0.775,desktop,session_7192254
user_000156,qYk0KzNLjDI,view,2025-01-25 22:47:01,209.8,0.603,0.541,mobile,session_9504858
user_000157,1LOX4wtfg50,view,2024-02-25 02:56:55,239.7,0.626,0.55,mobile,session_2264454
user_000157,iX6eJ38E3Rs,view,2024-03-19 15:42:17,64.5,0.304,0.422,mobile,session_8305799
user_000157,CZcVqQluNqU,view,2023-11-12 11:42:26,125.8,0.281,0.413,mobile,session_2185699
user_000158,xjYnDXIVPNo,"view,like",2025-05-04 01:19:41,297.7,0.604,0.842,tablet,session_7851323
user_000158,uuzCB0gt8kM,"view,comment",2024-03-13 00:04:13,46.7,0.267,0.707,mobile,session_3745797
user_000158,FEL7rdDJzxM,view,2024-09-06 01:52:03,134.5,0.669,0.568,desktop,session_3094751
user_000158,H5DQF1MCPZI,"view,like,comment",2023-09-30 22:06:30,29.8,0.216,0.986,mobile,session_7418541
user_000158,9GXE4Z7qkmA,"view,like,comment",2024-09-18 04:22:41,88.3,0.516,1.106,desktop,session_9230000
user_000158,vBrDiz59eas,"view,comment",2024-05-28 05:23:02,157.5,0.396,0.758,mobile,session_2078518
user_000158,irbGBNQaZ1E,view,2024-07-15 04:01:53,47.1,0.158,0.363,mobile,session_3958020
user_000158,qwB6fx8caeY,"view,comment",2025-01-31 04:19:46,134.1,0.288,0.715,desktop,session_4709088
user_000158,pOBbo208f5U,view,2023-08-07 15:19:12,139.8,0.424,0.47,mobile,session_7386396
user_000158,RhYLGrvuqPA,"view,like,comment",2024-09-19 13:06:56,66.6,0.411,1.064,mobile,session_7557584
user_000158,wF2J3IRCd58,view,2024-03-10 17:19:37,64.0,0.207,0.383,tablet,session_4699425
user_000158,qZ_ozYF3eug,view,2024-07-20 17:05:35,37.3,0.311,0.724,mobile,session_1649907
user_000158,dTDVlnvTLzM,view,2025-04-06 07:49:49,78.0,0.222,0.389,desktop,session_5503425
user_000158,z4JTpNL3Wxs,"view,comment",2024-01-01 14:26:47,84.2,0.228,0.691,tablet,session_3596270
user_000158,cT6hNPugRQQ,"view,share",2024-05-16 14:43:38,83.9,0.27,0.708,desktop,session_2755397
user_000158,EQhLO7NZmZk,view,2024-06-17 05:38:34,107.0,0.225,0.39,tablet,session_9095760
user_000158,mEK1olYy8XY,view,2025-04-08 17:15:32,36.2,0.264,0.406,mobile,session_5046830
user_000158,qpBoMZ8mAiQ,view,2025-03-03 02:08:40,2.7,0.015,0.306,mobile,session_8877880
user_000158,mLkET5LSFTE,"view,comment",2024-11-25 10:28:31,57.0,0.46,0.784,mobile,session_9814560
user_000159,2JLZ-ycl710,"view,like",2024-03-25 22:24:38,90.4,0.259,1.004,tablet,session_4643226
user_000159,wcFT49V270w,"view,like",2024-11-20 07:03:24,84.4,0.203,0.981,desktop,session_7161213
user_000159,zfFu1Iu01X8,"view,like",2023-11-12 02:00:10,189.9,0.607,0.843,mobile,session_4898669
user_000159,oMVfEnN6R-I,view,2023-08-31 18:00:43,76.5,0.382,0.453,mobile,session_9276194
user_000159,s8CuBT-MDYE,"view,comment",2024-03-23 07:21:27,139.4,0.406,0.763,mobile,session_6789422
user_000159,8tRxmyznFvQ,view,2024-12-02 21:00:14,99.0,0.282,0.713,tablet,session_4899348
user_000160,z4JTpNL3Wxs,"view,like",2025-03-29 00:18:29,108.7,0.294,1.018,tablet,session_9474306
user_000160,ui_r92Li-Gc,view,2023-06-08 12:11:56,106.8,0.27,0.708,mobile,session_9520804
user_000160,FEL7rdDJzxM,view,2024-05-08 23:49:59,108.7,0.541,0.816,mobile,session_8673100
user_000160,eAl8NZ0hJt0,"view,like",2024-12-18 00:38:24,29.5,0.188,0.975,mobile,session_9658063
user_000161,Mz0qtfXeCZs,view,2025-05-26 13:40:02,48.5,0.182,0.373,mobile,session_4506562
user_000161,6W7kF_F0G90,"view,like,comment",2023-11-18 10:26:12,182.8,0.412,1.365,mobile,session_4495435
user_000161,om80E5pOkQM,"view,like",2024-10-20 13:15:02,151.1,0.607,1.143,mobile,session_9874918
user_000161,yjsNEL7DQuY,"view,comment",2025-01-19 21:16:34,39.0,0.079,0.632,mobile,session_3411517
user_000161,zD4gR7-ZMhE,"view,like,comment",2025-01-15 22:24:58,68.1,0.381,1.052,mobile,session_6376599
user_000161,WiYH7IxylcE,"view,like",2025-04-24 20:34:56,228.7,0.713,0.885,mobile,session_1922713
user_000161,vOR4lA-aOfI,"view,like",2024-10-21 18:46:14,100.2,0.597,0.839,mobile,session_7183284
user_000161,YO4G6bBEfsw,"view,like",2024-02-13 15:06:46,57.4,0.435,0.774,mobile,session_5411504
user_000161,MSGbQQztyYQ,"view,like",2025-03-10 16:26:49,96.1,0.501,0.8,desktop,session_1799758
user_000161,uKOsEVyx17Y,view,2024-05-15 00:59:04,143.4,0.463,0.785,tablet,session_9139032
user_000161,mEK1olYy8XY,"view,like",2024-03-15 16:19:06,42.6,0.311,0.724,desktop,session_6149239
user_000161,RpcntqWGzAg,view,2024-06-06 18:35:39,182.0,0.526,0.81,desktop,session_2030118
user_000161,EQhLO7NZmZk,"view,like",2025-01-30 12:14:37,135.6,0.285,1.014,desktop,session_5553192
user_000161,2JhLsUjRrjg,view,2023-09-26 20:38:52,141.6,0.288,0.715,tablet,session_2112045
user_000161,stTeA9w9HbU,view,2024-05-27 16:57:08,24.5,0.111,0.344,mobile,session_2697464
user_000161,yYXC0qRgH20,"view,like",2023-10-12 21:57:47,309.3,0.775,0.91,mobile,session_9535094
user_000161,vRCCZzmv5xs,view,2025-03-30 00:27:34,137.4,0.368,0.747,desktop,session_8967817
user_000161,oUL4nMHdrwM,"view,like",2025-04-13 14:49:00,228.3,0.525,0.81,desktop,session_2160262
user_000161,WBygvBTjRMA,view,2025-03-11 15:28:20,58.1,0.223,0.389,mobile,session_1385384
user_000161,53IbEBdm54k,"view,like",2024-11-21 17:52:09,63.7,0.132,0.953,mobile,session_9033808
user_000161,QY4cgYNUOdI,"view,comment",2024-01-04 21:05:26,113.1,0.24,0.696,mobile,session_9920866
user_000161,E9WhvBtLXvs,"view,like",2025-01-16 04:21:30,68.0,0.479,0.791,mobile,session_4861202
user_000161,dk7BdYp5h3k,"view,like",2025-05-06 13:50:36,117.3,0.365,0.746,mobile,session_1844310
user_000161,JKq8DBJkN4g,"view,like",2024-06-01 05:14:23,22.2,0.135,0.654,mobile,session_9504407
user_000161,pRrc0B9FlOU,view,2024-10-30 10:03:29,53.4,0.271,0.408,mobile,session_2417664
user_000161,8tRxmyznFvQ,"view,like",2023-12-28 15:04:55,155.9,0.444,1.078,mobile,session_9489139
user_000161,5RxBSY68bwQ,"view,like",2023-11-26 16:45:38,55.4,0.199,0.68,mobile,session_6966157
user_000161,lSSkOzo_Hwc,"view,share",2023-06-26 07:01:58,116.1,0.592,0.837,mobile,session_1174457
user_000161,9GXE4Z7qkmA,"view,comment",2025-03-19 12:12:47,123.4,0.722,0.889,mobile,session_7343421
user_000161,8Iq_jpo5inE,"view,comment",2024-03-05 12:24:02,84.7,0.651,1.161,desktop,session_5810893
user_000162,ukjUkWWRs9w,view,2023-09-06 19:48:21,238.0,0.618,0.547,mobile,session_9683322
user_000162,om80E5pOkQM,view,2023-09-03 06:38:20,124.1,0.499,0.499,mobile,session_8694337
user_000162,8AEye_DhrLE,view,2025-04-16 02:47:21,172.0,0.696,0.879,mobile,session_9808475
user_000162,1LOX4wtfg50,view,2024-12-21 02:37:04,122.6,0.32,0.728,mobile,session_5665346
user_000162,2JhLsUjRrjg,view,2024-06-29 08:17:23,302.2,0.615,0.546,tablet,session_9699148
user_000162,H5DQF1MCPZI,view,2025-03-11 09:30:23,27.6,0.2,0.38,mobile,session_1868294
user_000162,irbGBNQaZ1E,view,2024-01-30 13:06:57,111.4,0.375,0.45,mobile,session_4447228
user_000162,C7AkdfPv7FY,"view,like",2024-03-24 20:33:14,190.4,0.464,0.786,mobile,session_1108046
user_000162,xAJOrJ0QbJE,view,2024-07-12 09:41:36,111.4,0.247,0.699,mobile,session_5602400
user_000162,r0WUkAPxFhw,view,2023-10-25 16:00:52,141.9,0.344,0.738,desktop,session_3968735
user_000162,KAAAOXsPSTQ,view,2025-04-16 10:32:16,151.5,0.311,0.424,tablet,session_9165014
user_000162,7G3q4D0091g,view,2024-07-08 13:45:36,237.1,0.801,0.62,desktop,session_9250085
user_000162,uPXMOO1EiN0,"view,share",2025-02-04 19:14:52,166.2,0.55,1.12,mobile,session_3240431
user_000163,8AEye_DhrLE,"view,like",2023-11-30 04:57:52,44.5,0.18,0.972,mobile,session_1165006
user_000163,rI7GbgEhwoY,"view,like",2024-03-29 08:30:44,162.4,0.41,0.764,desktop,session_9402800
user_000163,iX6eJ38E3Rs,view,2024-01-09 10:35:40,84.6,0.399,0.46,mobile,session_1218538
user_000163,1RWPV7UV9jw,view,2024-07-25 01:09:08,314.3,0.79,0.616,mobile,session_3501713
user_000163,OiS5rleK-F0,view,2023-11-15 08:22:39,67.0,0.303,0.721,mobile,session_7342621
user_000163,xjYnDXIVPNo,view,2024-12-24 05:48:15,268.7,0.545,0.518,desktop,session_1371333
user_000163,9Q10HCcHtpY,view,2024-12-15 06:28:18,12.1,0.095,0.338,desktop,session_3876905
user_000163,jalKwVNxgoQ,"view,like",2023-06-16 10:58:34,57.9,0.46,0.784,mobile,session_7114950
user_000163,yjsNEL7DQuY,"view,like",2024-09-15 05:45:11,311.7,0.63,0.852,mobile,session_1882031
user_000163,rjPWhnHIEUA,"view,like",2024-03-26 07:42:48,52.9,0.365,0.746,tablet,session_7543826
user_000163,r7B491zbxnw,"view,like",2024-03-04 03:16:21,33.9,0.269,0.708,mobile,session_3292541
user_000163,3RnfV-yicmw,"view,like",2024-10-12 16:18:54,94.3,0.616,1.146,tablet,session_1752066
user_000163,pOBbo208f5U,"view,like",2024-03-27 06:13:14,133.5,0.404,0.762,desktop,session_3975262
user_000163,pRrc0B9FlOU,"view,like,share",2025-04-14 06:08:01,18.2,0.093,1.237,desktop,session_5907351
user_000163,1sdTxz94FFw,"view,like",2024-04-12 22:26:37,186.7,0.653,0.861,mobile,session_2151468
user_000164,1aJO2VkfZiY,"view,like",2024-12-02 03:33:13,135.4,0.485,0.794,mobile,session_9778982
user_000164,jjOsejIqlR0,"view,like",2024-05-24 06:19:50,85.1,0.186,0.974,mobile,session_8742047
user_000164,7p6Ywa7EB04,view,2024-08-16 01:40:05,279.1,0.654,0.561,mobile,session_2010823
user_000164,kf77KbTzc_w,"view,like",2023-11-29 03:12:29,137.5,0.417,0.767,mobile,session_9608536
user_000165,bELTBXNlDp8,"view,like",2023-09-03 22:59:35,75.4,0.506,0.802,mobile,session_5050432
user_000165,8t2tmcwQAmk,view,2023-09-23 01:26:18,78.7,0.165,0.366,desktop,session_5133194
user_000165,mLkET5LSFTE,view,2024-08-25 16:19:45,86.1,0.694,0.878,tablet,session_4497706
user_000165,lSSkOzo_Hwc,"view,like",2023-08-11 21:34:43,122.6,0.625,1.15,desktop,session_2996895
user_000165,E9WhvBtLXvs,"view,like",2024-08-03 05:42:28,100.6,0.708,0.883,desktop,session_2536083
user_000165,s1jqbrlDefs,"view,like",2023-11-01 13:23:50,133.4,0.434,0.774,mobile,session_7760665
user_000165,MFBQjYFNLw0,view,2023-12-27 22:28:37,246.0,0.746,0.598,desktop,session_6425128
user_000165,zDcakLZcr68,view,2024-11-07 06:30:40,50.5,0.206,0.682,mobile,session_2255075
user_000165,RmWHKqjG_vQ,view,2024-12-10 12:16:57,179.0,0.496,0.498,desktop,session_1529474
user_000165,ui_r92Li-Gc,view,2024-04-06 14:56:10,119.8,0.303,0.721,mobile,session_1260489
user_000165,8Iq_jpo5inE,"view,like",2023-07-21 14:06:13,54.3,0.418,0.767,mobile,session_1286431
user_000165,u1ggiYDc_JA,view,2024-02-04 18:30:39,98.9,0.553,0.821,tablet,session_4563066
user_000165,cKKw3VfhMfg,view,2025-05-03 07:18:12,42.8,0.134,0.354,mobile,session_3888331
user_000165,LVmUIqNKPew,"view,like,comment",2023-12-18 06:31:24,104.4,0.262,1.005,mobile,session_7953769
user_000165,9Q10HCcHtpY,view,2024-11-21 18:08:00,27.7,0.218,0.687,mobile,session_5782816
user_000165,MSGbQQztyYQ,"view,like",2023-09-05 18:02:30,103.7,0.54,1.116,tablet,session_5921410
user_000165,6oX4unjn8hE,view,2025-03-10 08:04:46,55.9,0.225,0.39,mobile,session_8600246
user_000165,jqK7MmsATeM,"view,like",2024-09-10 09:48:01,152.4,0.924,0.97,mobile,session_8275134
user_000165,ywyWULfwE74,"view,like",2024-04-24 05:45:59,40.5,0.186,0.974,desktop,session_5180491
user_000166,rjPWhnHIEUA,view,2025-03-24 04:17:10,110.5,0.762,0.905,mobile,session_6405300
user_000166,yjsNEL7DQuY,view,2024-03-03 15:57:31,155.0,0.313,0.425,mobile,session_6149793
user_000166,hwNn7VlnczQ,"view,comment",2024-01-29 07:41:34,89.9,0.24,0.696,desktop,session_5888963
user_000166,Jns1_Pc7EEA,"view,comment",2024-04-05 09:50:49,111.0,0.262,0.705,mobile,session_5330371
user_000166,2JhLsUjRrjg,view,2023-07-10 10:26:04,218.8,0.446,0.778,tablet,session_9863596
user_000166,8JRWqPRrWO0,"view,share",2024-09-19 03:15:20,227.3,0.665,0.866,desktop,session_7702101
user_000166,RpcntqWGzAg,view,2024-04-30 21:29:08,104.4,0.302,0.721,mobile,session_1170880
user_000166,Sya7CnxWBXo,view,2025-04-07 02:51:10,132.6,0.338,0.435,desktop,session_1590984
user_000166,2JLZ-ycl710,view,2024-01-12 22:15:00,106.4,0.305,0.722,mobile,session_9554548
user_000166,qpBoMZ8mAiQ,"view,share",2025-04-20 08:34:12,95.9,0.536,1.114,mobile,session_7696157
user_000166,6W7kF_F0G90,view,2023-08-08 12:15:34,126.7,0.285,0.714,desktop,session_4004446
user_000166,Mz0qtfXeCZs,view,2024-07-24 11:40:19,62.6,0.234,0.394,mobile,session_2360448
user_000166,kJZb3vFfp3U,view,2024-08-14 05:29:20,40.3,0.292,0.417,mobile,session_6643003
user_000166,vOR4lA-aOfI,view,2024-07-26 03:08:51,36.5,0.217,0.387,tablet,session_8393179
user_000166,mEK1olYy8XY,view,2024-05-05 13:51:57,21.8,0.159,0.364,desktop,session_9705883
user_000166,w-3xrMKdXBs,"view,comment",2024-10-26 19:37:00,36.3,0.119,0.647,desktop,session_4449857
user_000166,wfuGKA9RvKU,view,2023-06-23 21:35:39,59.2,0.204,0.382,mobile,session_7730332
user_000166,5RxBSY68bwQ,"view,share",2024-04-06 15:40:26,130.9,0.471,0.788,mobile,session_5703815
user_000166,X0BYjAsMxss,"view,comment",2023-12-11 16:15:47,143.9,0.551,0.821,desktop,session_6115071
user_000166,uKOsEVyx17Y,view,2023-10-02 14:56:58,68.8,0.222,0.689,tablet,session_9139117
